trial,register,rdistance,strength,recalibrated,edistance
1,0.0,75.0,-6157.0,0,93
1,10.0,56.0,-10814.0,0,93
1,0.0,75.0,-6103.0,0,93
1,10.0,56.0,-10806.0,0,93
1,0.0,75.0,-6266.0,0,93
1,10.0,57.0,-10863.0,0,93
1,0.0,75.0,-6273.0,0,93
1,10.0,57.0,-10641.0,0,93
1,0.0,75.0,-6128.0,0,93
1,10.0,57.0,-10952.0,0,93
1,0.0,75.0,-6216.0,0,93
1,10.0,57.0,-10744.0,0,93
1,0.0,75.0,-6149.0,0,93
1,10.0,57.0,-10847.0,0,93
1,0.0,75.0,-6138.0,0,93
1,10.0,57.0,-10977.0,0,93
1,0.0,75.0,-6213.0,0,93
1,10.0,56.0,-10912.0,0,93
1,0.0,75.0,-6140.0,0,93
1,10.0,57.0,-11010.0,0,93
1,0.0,75.0,-6230.0,0,93
1,10.0,56.0,-11064.0,0,93
1,0.0,75.0,-6133.0,0,93
1,10.0,58.0,-10984.0,0,93
1,0.0,75.0,-6210.0,0,93
1,10.0,56.0,-10731.0,0,93
1,0.0,75.0,-6293.0,0,93
1,10.0,57.0,-10887.0,0,93
1,0.0,75.0,-6162.0,0,93
1,10.0,56.0,-10901.0,0,93
1,0.0,75.0,-6236.0,0,93
1,10.0,57.0,-11011.0,0,93
1,0.0,75.0,-6126.0,0,93
1,10.0,57.0,-10974.0,0,93
1,0.0,75.0,-6298.0,0,93
2,0.0,80.0,-901.0,0,91
2,0.0,80.0,-895.0,0,91
2,0.0,80.0,-932.0,0,91
2,0.0,80.0,-938.0,0,91
2,0.0,80.0,-879.0,0,91
2,0.0,80.0,-902.0,0,91
2,0.0,80.0,-913.0,0,91
2,0.0,80.0,-919.0,0,91
2,0.0,80.0,-1010.0,0,91
2,0.0,80.0,-919.0,0,91
2,0.0,80.0,-929.0,0,91
2,0.0,80.0,-1022.0,0,91
2,0.0,80.0,-978.0,0,91
2,0.0,80.0,-974.0,0,91
2,0.0,80.0,-952.0,0,91
2,0.0,80.0,-965.0,0,91
2,0.0,80.0,-997.0,0,91
2,0.0,80.0,-1004.0,0,91
2,0.0,80.0,-979.0,0,91
2,0.0,80.0,-928.0,0,91
2,0.0,80.0,-924.0,0,91
2,0.0,80.0,-1072.0,0,91
2,0.0,80.0,-1014.0,0,91
2,0.0,80.0,-1048.0,0,91
2,0.0,80.0,-1021.0,0,91
2,0.0,80.0,-993.0,0,91
2,0.0,80.0,-1066.0,0,91
2,0.0,80.0,-1012.0,0,91
2,0.0,80.0,-988.0,0,91
2,0.0,80.0,-1110.0,0,91
2,0.0,80.0,-1058.0,0,91
2,0.0,80.0,-1081.0,0,91
2,0.0,80.0,-1058.0,0,91
2,0.0,80.0,-1109.0,0,91
