trial,register,rdistance,strength,edistance
5,0.0,80.0,-1383.0,85
5,0.0,80.0,-1444.0,85
5,0.0,80.0,-1421.0,85
5,0.0,80.0,-1446.0,85
5,0.0,80.0,-1463.0,85
5,0.0,80.0,-1403.0,85
5,0.0,80.0,-1401.0,85
5,0.0,80.0,-1424.0,85
5,0.0,80.0,-1461.0,85
5,0.0,80.0,-1434.0,85
5,0.0,80.0,-1475.0,85
5,0.0,80.0,-1419.0,85
5,0.0,80.0,-1400.0,85
5,0.0,80.0,-1385.0,85
5,0.0,80.0,-1472.0,85
5,0.0,80.0,-1393.0,85
5,0.0,80.0,-1420.0,85
5,0.0,80.0,-1436.0,85
5,0.0,80.0,-1398.0,85
5,0.0,80.0,-1396.0,85
5,0.0,80.0,-1489.0,85
5,0.0,80.0,-1479.0,85
5,0.0,80.0,-1462.0,85
5,0.0,80.0,-1374.0,85
5,0.0,80.0,-1430.0,85
5,0.0,80.0,-1456.0,85
5,0.0,80.0,-1441.0,85
5,0.0,80.0,-1433.0,85
5,0.0,80.0,-1445.0,85
5,0.0,80.0,-1434.0,85
5,0.0,80.0,-1403.0,85
5,0.0,80.0,-1414.0,85
5,0.0,80.0,-1400.0,85
5,0.0,80.0,-1461.0,85
5,0.0,80.0,-1407.0,85
5,0.0,80.0,-1497.0,85
5,0.0,80.0,-1425.0,85
5,0.0,80.0,-1399.0,85
5,0.0,80.0,-1424.0,85
5,0.0,80.0,-1402.0,85
5,0.0,80.0,-1452.0,85
5,0.0,80.0,-1448.0,85
5,0.0,80.0,-1398.0,85
5,0.0,80.0,-1444.0,85
5,0.0,80.0,-1413.0,85
5,0.0,80.0,-1416.0,85
5,0.0,80.0,-1424.0,85
5,0.0,80.0,-1447.0,85
5,0.0,80.0,-1343.0,85
5,0.0,80.0,-1425.0,85
6,0.0,78.0,-2331.0,83
6,0.0,78.0,-2408.0,83
6,0.0,78.0,-2420.0,83
6,0.0,78.0,-2486.0,83
6,0.0,78.0,-2335.0,83
6,0.0,78.0,-2369.0,83
6,0.0,78.0,-2400.0,83
6,0.0,78.0,-2432.0,83
6,0.0,78.0,-2448.0,83
6,0.0,78.0,-2463.0,83
6,0.0,78.0,-2394.0,83
6,0.0,78.0,-2449.0,83
6,0.0,78.0,-2373.0,83
6,0.0,78.0,-2386.0,83
6,0.0,78.0,-2376.0,83
6,0.0,78.0,-2489.0,83
6,0.0,78.0,-2366.0,83
6,0.0,78.0,-2389.0,83
6,0.0,78.0,-2450.0,83
6,0.0,78.0,-2360.0,83
6,0.0,78.0,-2465.0,83
6,0.0,78.0,-2379.0,83
6,0.0,78.0,-2402.0,83
6,0.0,78.0,-2461.0,83
6,0.0,78.0,-2471.0,83
6,0.0,78.0,-2363.0,83
6,0.0,78.0,-2401.0,83
6,0.0,78.0,-2438.0,83
6,0.0,78.0,-2451.0,83
6,0.0,78.0,-2471.0,83
6,0.0,78.0,-2388.0,83
6,0.0,78.0,-2404.0,83
6,0.0,78.0,-2388.0,83
6,0.0,78.0,-2348.0,83
6,0.0,78.0,-2512.0,83
6,0.0,78.0,-2418.0,83
6,0.0,78.0,-2400.0,83
6,0.0,78.0,-2460.0,83
6,0.0,78.0,-2378.0,83
6,0.0,78.0,-2373.0,83
6,0.0,78.0,-2435.0,83
6,0.0,78.0,-2489.0,83
6,0.0,78.0,-2364.0,83
6,0.0,78.0,-2399.0,83
6,0.0,78.0,-2396.0,83
6,0.0,78.0,-2366.0,83
6,0.0,78.0,-2371.0,83
6,0.0,78.0,-2410.0,83
6,0.0,78.0,-2401.0,83
6,0.0,78.0,-2448.0,83
