trial,register,rdistance,strength,recalibrated,edistance
0,17.0,3.9,4.4,0,100
0,18.0,5.3,5.4,0,100
0,19.0,6.2,6.9,0,100
0,20.0,8.5,11.1,0,100
0,21.0,12.7,11.9,0,100
0,22.0,15.6,15.3,0,100
0,23.0,17.6,19.799999,0,100
0,24.0,16.799999,26.6,0,100
0,25.0,11.1,38.0,0,100
0,26.0,0.0,58.700001,0,100
0,27.0,0.0,85.400002,0,100
0,28.0,0.0,130.199997,0,100
0,29.0,0.0,184.0,0,100
0,30.0,0.0,237.600006,0,100
0,31.0,0.0,288.399994,0,100
0,32.0,0.0,353.899994,0,100
0,33.0,0.0,411.399994,0,100
0,34.0,0.0,466.899994,0,100
0,35.0,0.0,514.799988,0,100
0,36.0,0.0,543.5,0,100
0,37.0,0.0,591.400024,0,100
0,38.0,0.0,596.400024,0,100
0,39.0,0.0,589.5,0,100
0,40.0,0.0,569.0,0,100
0,41.0,0.0,542.0,0,100
0,42.0,0.0,538.5,0,100
0,43.0,0.0,501.700012,0,100
0,44.0,0.0,444.899994,0,100
0,45.0,0.0,399.600006,0,100
0,46.0,0.0,357.5,0,100
0,47.0,0.0,309.100006,0,100
0,48.0,0.0,282.700012,0,100
0,49.0,0.0,237.0,0,100
0,50.0,0.0,189.699997,0,100
0,51.0,0.0,163.600006,0,100
0,52.0,0.0,116.099998,0,100
0,0.0,5438.5,-2874.5,0,100
0,1.0,0.0,67.300003,0,100
0,2.0,0.0,54.400002,0,100
0,3.0,0.0,46.0,0,100
0,4.0,1.2,36.799999,0,100
0,5.0,5.8,29.5,0,100
0,6.0,7.4,24.1,0,100
0,7.0,6.8,19.1,0,100
0,8.0,8.0,14.3,0,100
0,9.0,7.4,11.8,0,100
0,10.0,8.2,9.0,0,100
0,11.0,8.4,6.8,0,100
0,12.0,6.4,6.3,0,100
0,13.0,7.4,3.3,0,100
0,14.0,6.7,2.3,0,100
0,15.0,5.3,1.5,0,100
0,16.0,5.1,1.6,0,100
0,17.0,4.6,4.3,0,100
0,18.0,6.5,6.0,0,100
0,19.0,6.8,7.0,0,100
0,20.0,9.9,12.4,0,100
0,21.0,14.5,12.9,0,100
0,22.0,17.5,16.799999,0,100
0,23.0,18.799999,21.200001,0,100
0,24.0,18.299999,28.4,0,100
0,25.0,11.5,42.200001,0,100
0,26.0,0.0,59.299999,0,100
0,27.0,0.0,92.099998,0,100
0,28.0,0.0,132.5,0,100
0,29.0,0.0,192.300003,0,100
0,30.0,0.0,248.699997,0,100
0,31.0,0.0,289.799988,0,100
0,32.0,0.0,357.200012,0,100
0,33.0,0.0,419.100006,0,100
0,34.0,0.0,476.700012,0,100
0,35.0,0.0,527.200012,0,100
0,36.0,0.0,552.200012,0,100
0,37.0,0.0,600.799988,0,100
0,38.0,0.0,611.900024,0,100
0,39.0,0.0,593.400024,0,100
0,40.0,0.0,584.5,0,100
0,41.0,0.0,551.200012,0,100
0,42.0,0.0,547.599976,0,100
0,43.0,0.0,507.899994,0,100
0,44.0,0.0,448.899994,0,100
0,45.0,0.0,404.799988,0,100
0,46.0,0.0,363.0,0,100
0,47.0,0.0,315.399994,0,100
0,48.0,0.0,287.5,0,100
0,49.0,0.0,242.899994,0,100
0,50.0,0.0,189.899994,0,100
0,51.0,0.0,165.0,0,100
0,52.0,0.0,117.300003,0,100
0,0.0,5181.100098,-3364.800049,0,100
0,1.0,0.2,68.699997,0,100
0,2.0,0.0,55.700001,0,100
0,3.0,4.4,44.099998,0,100
0,4.0,4.9,33.400002,0,100
0,5.0,7.6,25.700001,0,100
0,6.0,9.8,19.799999,0,100
0,7.0,7.7,16.0,0,100
0,8.0,9.0,12.1,0,100
0,9.0,7.6,9.3,0,100
0,10.0,8.2,7.8,0,100
0,11.0,7.9,5.3,0,100
0,12.0,7.0,4.2,0,100
0,13.0,6.7,2.5,0,100
0,14.0,6.3,1.7,0,100
0,15.0,4.7,0.7,0,100
0,16.0,4.0,0.6,0,100
0,17.0,3.8,3.3,0,100
0,18.0,5.5,4.9,0,100
0,19.0,7.4,6.4,0,100
0,20.0,9.9,9.6,0,100
0,21.0,13.9,10.3,0,100
0,22.0,17.299999,13.9,0,100
0,23.0,18.200001,18.9,0,100
0,24.0,18.6,25.4,0,100
0,25.0,14.3,38.099998,0,100
0,26.0,3.2,61.299999,0,100
0,27.0,0.0,89.300003,0,100
0,28.0,0.0,140.300003,0,100
0,29.0,0.0,200.800003,0,100
0,30.0,0.0,258.5,0,100
0,31.0,0.0,310.299988,0,100
0,32.0,0.0,375.799988,0,100
0,33.0,0.0,435.0,0,100
0,34.0,0.0,489.700012,0,100
0,35.0,0.0,537.5,0,100
0,36.0,0.0,568.099976,0,100
0,37.0,0.0,619.200012,0,100
0,38.0,0.0,633.299988,0,100
0,39.0,0.0,610.299988,0,100
0,40.0,0.0,590.299988,0,100
0,41.0,0.0,564.099976,0,100
0,42.0,0.0,547.299988,0,100
0,43.0,0.0,515.0,0,100
0,44.0,0.0,456.899994,0,100
0,45.0,0.0,412.600006,0,100
0,46.0,0.0,373.5,0,100
0,47.0,0.0,331.200012,0,100
0,48.0,0.0,299.5,0,100
0,49.0,0.0,250.399994,0,100
0,50.0,0.0,206.0,0,100
0,51.0,0.0,169.800003,0,100
0,52.0,0.0,123.699997,0,100
0,0.0,5316.600098,-3158.600098,0,100
0,1.0,0.0,66.400002,0,100
0,2.0,0.0,54.5,0,100
0,3.0,0.4,44.099998,0,100
0,4.0,1.6,33.200001,0,100
0,5.0,6.8,26.9,0,100
0,6.0,8.7,21.4,0,100
0,7.0,7.0,17.1,0,100
0,8.0,7.8,12.5,0,100
0,9.0,6.8,10.2,0,100
0,10.0,7.8,8.7,0,100
0,11.0,7.5,5.9,0,100
0,12.0,6.6,4.9,0,100
0,13.0,6.6,2.8,0,100
0,14.0,5.9,2.3,0,100
0,15.0,4.6,1.7,0,100
0,16.0,4.3,1.1,0,100
0,17.0,4.1,3.9,0,100
0,18.0,5.7,5.1,0,100
0,19.0,6.7,6.6,0,100
0,20.0,8.6,11.2,0,100
0,21.0,13.0,12.1,0,100
0,22.0,16.1,15.1,0,100
0,23.0,16.700001,19.4,0,100
0,24.0,16.200001,26.700001,0,100
0,25.0,9.7,38.599998,0,100
0,26.0,0.0,60.599998,0,100
0,27.0,0.0,89.300003,0,100
0,28.0,0.0,132.699997,0,100
0,29.0,0.0,192.0,0,100
0,30.0,0.0,247.600006,0,100
0,31.0,0.0,292.5,0,100
0,32.0,0.0,352.799988,0,100
0,33.0,0.0,411.899994,0,100
0,34.0,0.0,467.299988,0,100
0,35.0,0.0,515.299988,0,100
0,36.0,0.0,544.099976,0,100
0,37.0,0.0,598.299988,0,100
0,38.0,0.0,617.099976,0,100
0,39.0,0.0,604.200012,0,100
0,40.0,0.0,579.700012,0,100
0,41.0,0.0,547.0,0,100
0,42.0,0.0,544.299988,0,100
0,43.0,0.0,509.299988,0,100
0,44.0,0.0,451.200012,0,100
0,45.0,0.0,411.600006,0,100
0,46.0,0.0,366.899994,0,100
0,47.0,0.0,320.600006,0,100
0,48.0,0.0,290.600006,0,100
0,49.0,0.0,240.399994,0,100
