trial,register,rdistance,strength,edistance
2,11.0,128.0,-26734.0,66
2,0.0,76.0,-7308.0,66
2,10.0,61.0,-21276.0,66
2,11.0,127.0,-26140.0,66
2,0.0,76.0,-7220.0,66
2,10.0,63.0,-21111.0,66
2,11.0,126.0,-26457.0,66
2,0.0,76.0,-7353.0,66
2,10.0,63.0,-20958.0,66
2,11.0,127.0,-26426.0,66
2,0.0,76.0,-7390.0,66
2,10.0,61.0,-21646.0,66
2,11.0,127.0,-26435.0,66
2,0.0,76.0,-7287.0,66
2,10.0,61.0,-21430.0,66
2,11.0,128.0,-26268.0,66
2,0.0,76.0,-7325.0,66
2,10.0,61.0,-21637.0,66
2,11.0,129.0,-26316.0,66
2,0.0,76.0,-7301.0,66
2,10.0,61.0,-21445.0,66
2,11.0,127.0,-26139.0,66
2,0.0,76.0,-7244.0,66
2,10.0,61.0,-21234.0,66
2,11.0,127.0,-26146.0,66
2,0.0,76.0,-7247.0,66
2,10.0,61.0,-21837.0,66
2,11.0,126.0,-26684.0,66
2,0.0,76.0,-7106.0,66
2,10.0,59.0,-22297.0,66
2,11.0,126.0,-26832.0,66
2,0.0,76.0,-7164.0,66
2,10.0,63.0,-21202.0,66
2,11.0,126.0,-26669.0,66
2,0.0,77.0,-7345.0,66
2,10.0,63.0,-21290.0,66
2,11.0,127.0,-26627.0,66
2,0.0,76.0,-7118.0,66
2,10.0,62.0,-21231.0,66
2,11.0,127.0,-26235.0,66
2,0.0,76.0,-7105.0,66
2,10.0,61.0,-21516.0,66
2,11.0,127.0,-26388.0,66
2,0.0,76.0,-7118.0,66
2,10.0,61.0,-21633.0,66
2,11.0,128.0,-26201.0,66
2,0.0,76.0,-7334.0,66
2,10.0,59.0,-22358.0,66
2,11.0,127.0,-26703.0,66
2,0.0,77.0,-7190.0,66
2,10.0,62.0,-22062.0,66
2,11.0,126.0,-26422.0,66
2,0.0,76.0,-7258.0,66
2,10.0,64.0,-21438.0,66
2,11.0,126.0,-26157.0,66
2,0.0,76.0,-7307.0,66
2,10.0,64.0,-21223.0,66
2,11.0,126.0,-26581.0,66
2,0.0,76.0,-7261.0,66
2,10.0,60.0,-21796.0,66
2,11.0,128.0,-26197.0,66
2,0.0,76.0,-7153.0,66
2,10.0,62.0,-20850.0,66
2,11.0,127.0,-26388.0,66
2,0.0,76.0,-7241.0,66
2,10.0,62.0,-21930.0,66
2,11.0,128.0,-26570.0,66
2,0.0,76.0,-7240.0,66
2,10.0,61.0,-21369.0,66
2,11.0,127.0,-26226.0,66
2,0.0,76.0,-7258.0,66
2,10.0,61.0,-21405.0,66
2,11.0,127.0,-26585.0,66
2,0.0,76.0,-7134.0,66
2,10.0,61.0,-21629.0,66
2,11.0,126.0,-26736.0,66
2,0.0,77.0,-7272.0,66
2,10.0,60.0,-22327.0,66
2,11.0,127.0,-26542.0,66
2,0.0,76.0,-7197.0,66
2,10.0,65.0,-20971.0,66
2,11.0,128.0,-26024.0,66
2,0.0,76.0,-7390.0,66
2,10.0,63.0,-20905.0,66
2,11.0,127.0,-26379.0,66
2,0.0,76.0,-7327.0,66
2,10.0,63.0,-21807.0,66
2,11.0,128.0,-26241.0,66
2,0.0,76.0,-7219.0,66
2,10.0,63.0,-21689.0,66
3,0.0,76.0,-10060.0,64
3,10.0,61.0,-23301.0,64
3,0.0,76.0,-9990.0,64
3,10.0,63.0,-23282.0,64
3,0.0,76.0,-10014.0,64
3,10.0,63.0,-22983.0,64
3,0.0,76.0,-10214.0,64
3,10.0,61.0,-23262.0,64
3,0.0,77.0,-9995.0,64
3,10.0,59.0,-24085.0,64
3,0.0,77.0,-10121.0,64
3,10.0,58.0,-24115.0,64
3,0.0,77.0,-10050.0,64
3,0.0,77.0,-10063.0,64
3,10.0,61.0,-23110.0,64
3,0.0,77.0,-10143.0,64
3,0.0,77.0,-10075.0,64
3,10.0,60.0,-23959.0,64
3,0.0,77.0,-10229.0,64
3,10.0,58.0,-23988.0,64
3,0.0,77.0,-10111.0,64
3,10.0,59.0,-24579.0,64
3,0.0,77.0,-9859.0,64
3,10.0,60.0,-23794.0,64
3,0.0,77.0,-10144.0,64
3,10.0,62.0,-23498.0,64
3,0.0,77.0,-10147.0,64
3,10.0,60.0,-23423.0,64
3,0.0,77.0,-10093.0,64
3,10.0,57.0,-24614.0,64
3,0.0,77.0,-10102.0,64
3,10.0,57.0,-23770.0,64
3,0.0,77.0,-10166.0,64
3,10.0,59.0,-23600.0,64
3,0.0,77.0,-10253.0,64
3,10.0,60.0,-24202.0,64
3,0.0,76.0,-10081.0,64
3,10.0,62.0,-22306.0,64
3,0.0,76.0,-10110.0,64
3,10.0,59.0,-23929.0,64
3,0.0,77.0,-10072.0,64
3,10.0,63.0,-23601.0,64
3,0.0,77.0,-10270.0,64
3,10.0,61.0,-23992.0,64
3,0.0,77.0,-10199.0,64
3,10.0,59.0,-23651.0,64
3,0.0,77.0,-10120.0,64
3,10.0,62.0,-23464.0,64
3,0.0,77.0,-10152.0,64
3,0.0,77.0,-10147.0,64
3,10.0,59.0,-23935.0,64
3,0.0,77.0,-10067.0,64
3,10.0,62.0,-23259.0,64
3,0.0,77.0,-10109.0,64
3,10.0,59.0,-24325.0,64
3,0.0,77.0,-10182.0,64
3,10.0,59.0,-23729.0,64
3,0.0,77.0,-10131.0,64
3,0.0,77.0,-10166.0,64
3,10.0,60.0,-23540.0,64
3,0.0,77.0,-10178.0,64
3,10.0,59.0,-24090.0,64
